Date,RegionName,Price_1bedroom,Price_2bedroom,Price_3bedroom,Price_4bedroom,Price_5BedroomOrMore,Price_SingleFamilyResidence
31/12/05,Washington,183600,214500,269400,359400,417100,272200
31/12/05,WestVirginia,,,79200,110200,119000,65600
31/12/05,Wisconsin,118200,131200,164600,205600,243800,155600
31/12/05,Wyoming,,,,192200,,168600
31/12/06,Alabama,100400,78100,131800,245800,348200,126000
31/12/06,Alaska,139800,194500,277300,363800,464600,279300
31/12/06,Arizona,152900,215800,251700,334700,505400,266200
31/12/06,Arkansas,82600,89700,132100,224100,343400,101800
31/12/06,California,336600,428500,501000,620000,793700,536000
31/12/06,Colorado,142400,174300,224300,310200,379300,236000
31/12/06,Connecticut,159300,219900,286000,421700,703400,311000
31/12/06,Delaware,151400,174100,223600,346700,408500,231400
31/12/06,DistrictofColumbia,330200,401200,394400,593400,1122900,426400
31/12/06,Florida,154900,199500,253200,361900,552100,258700
31/12/06,Georgia,143000,116600,147300,247000,376900,156200
31/12/06,Hawaii,315600,409400,550300,671000,787600,625100
31/12/06,Idaho,132100,145300,185000,236200,291600,192200
31/12/06,Illinois,169200,166000,185400,313000,415100,200500
31/12/06,Indiana,65800,78600,120800,171000,198400,117600
31/12/06,Iowa,77600,86800,116000,136200,,88800
31/12/06,Kansas,,,98100,,,
31/12/06,Kentucky,77800,95000,121800,196200,229100,115800
31/12/06,Louisiana,,,146500,,336300,
31/12/06,Maine,171600,198200,227400,282000,355900,213800
31/12/06,Maryland,211700,240400,299100,443300,607200,334900
31/12/06,Massachusetts,225800,276100,334300,462900,619100,352700
31/12/06,Michigan,102300,119700,153600,254600,261600,135400
31/12/06,Minnesota,144800,181600,218800,271900,348600,212000
31/12/06,Mississippi,,,98000,175500,179700,92500
31/12/06,Missouri,93100,113100,158700,262700,328200,152800
31/12/06,Montana,103800,126600,174400,192100,222700,165100
31/12/06,Nebraska,81900,93100,129600,190000,162300,124000
31/12/06,Nevada,,226100,290900,373600,513300,321700
31/12/06,NewHampshire,137200,202800,264400,341300,381600,262700
31/12/06,NewJersey,244800,277400,337100,458100,599000,369600
31/12/06,NewMexico,,136400,169400,239800,320400,186200
31/12/06,NewYork,165500,122600,141700,,392200,
31/12/06,NorthCarolina,107900,98600,144500,255100,326100,146800
31/12/06,NorthDakota,,108500,,166500,,129200
31/12/06,Ohio,70400,89300,125400,197300,219600,126600
31/12/06,Oklahoma,39500,46900,89300,162700,190800,85000
31/12/06,Oregon,189100,209300,258000,344800,390700,263400
31/12/06,Pennsylvania,112300,118600,152500,284800,284200,157300
31/12/06,RhodeIsland,204500,243900,288100,394400,521000,291200
31/12/06,SouthCarolina,154700,114800,147100,238000,,131600
31/12/06,SouthDakota,81200,116900,137400,160100,210100,136500
31/12/06,Tennessee,102000,87300,133400,231700,347300,116800
31/12/06,Texas,,,123800,195100,,131100
31/12/06,Utah,,168800,219500,254300,334600,236700
31/12/06,Vermont,177100,198600,239300,291800,322800,237900
31/12/06,Virginia,239000,192400,235600,409100,572600,248200
31/12/06,Washington,212400,243000,299800,398500,467300,302400
31/12/06,WestVirginia,,,80900,117800,124400,62000
31/12/06,Wisconsin,118000,131800,165400,207300,242900,156800
31/12/06,Wyoming,,,,204300,,175300
31/12/07,Alabama,101900,80100,134700,248500,355000,128000
31/12/07,Alaska,150700,198100,282400,367400,469000,284900
31/12/07,Arizona,144400,201100,230400,300600,458500,243000
31/12/07,Arkansas,86300,92700,132100,222900,341600,105400
31/12/07,California,311800,393700,453700,565000,736000,486200
31/12/07,Colorado,142500,170300,222700,310400,385700,235900
31/12/07,Connecticut,159300,215300,280000,416600,695000,304500
31/12/07,Delaware,150500,176700,221800,337300,398900,229000
31/12/07,DistrictofColumbia,327900,396800,387200,588800,1147200,422600
31/12/07,Florida,139000,172100,221000,322200,500100,226800
31/12/07,Georgia,142100,114200,145900,246300,373000,155300
31/12/07,Hawaii,310600,404900,537700,664900,794000,618700
31/12/07,Idaho,133900,146900,189300,241800,302100,197300
31/12/07,Illinois,168600,164200,184900,305700,410300,198100
31/12/07,Indiana,65100,77200,120300,171400,196600,116400
31/12/07,Iowa,79300,89900,120600,140800,,92500
31/12/07,Kansas,,,92800,,,
31/12/07,Kentucky,76400,95100,121800,196100,229300,115500
31/12/07,Louisiana,,,148800,,338900,
31/12/07,Maine,175000,197200,225200,277900,350600,213900
31/12/07,Maryland,205600,232700,289800,419600,581200,323700
31/12/07,Massachusetts,218700,262300,320400,446000,608300,337700
31/12/07,Michigan,94200,108700,141500,232800,242400,126700
31/12/07,Minnesota,136900,173300,209300,262600,339000,202700
31/12/07,Mississippi,,,102700,174200,181400,97300
31/12/07,Missouri,92200,111600,155200,257000,330300,149300
31/12/07,Montana,115600,141000,182800,200000,236900,175200
31/12/07,Nebraska,83300,94400,130500,186200,164100,125700
31/12/07,Nevada,,204000,259400,333300,459200,288200
31/12/07,NewHampshire,138200,196900,256400,329000,376400,254700
31/12/07,NewJersey,237400,267400,324600,444400,586200,356600
31/12/07,NewMexico,,138700,174200,246200,329400,188300
31/12/07,NewYork,174300,131700,153100,255000,409600,313000
31/12/07,NorthCarolina,113200,102100,148800,263900,337400,151600
31/12/07,NorthDakota,,115200,,169300,,135500
31/12/07,Ohio,69300,87000,121600,191600,214400,123100
31/12/07,Oklahoma,40800,47100,91200,165600,194600,86400
31/12/07,Oregon,189600,211000,254100,342200,393500,261800
31/12/07,Pennsylvania,113700,121000,154700,283700,285000,160700
31/12/07,RhodeIsland,191900,228700,270800,374900,510300,273400
31/12/07,SouthCarolina,133800,110600,144500,232800,,129800
31/12/07,SouthDakota,81200,119200,141700,165900,221500,140700
31/12/07,Tennessee,109200,87300,133400,232000,348600,119100
31/12/07,Texas,,,127200,201500,,134800
31/12/07,Utah,,187400,245100,286700,372100,266000
31/12/07,Vermont,163400,193000,228900,285600,322100,206600
31/12/07,Virginia,224900,192100,234200,387400,550700,247500
31/12/07,Washington,222700,249400,299500,399600,474900,302900
31/12/07,WestVirginia,,,83100,120800,127300,62700
31/12/07,Wisconsin,121400,131400,165300,208300,243100,158200
31/12/07,Wyoming,,,,226600,,192400
31/12/08,Alabama,100000,78700,130100,240000,344700,130700
31/12/08,Alaska,147800,189600,271100,347400,444600,277000
31/12/08,Arizona,122800,173500,192200,251300,376400,205000
31/12/08,Arkansas,84800,90400,128100,218000,336100,105000
31/12/08,California,255000,309600,354700,458100,617500,384200
31/12/08,Colorado,138000,161100,213900,299200,373800,226700
31/12/08,Connecticut,147100,200000,260600,389200,652100,283800
31/12/08,Delaware,141200,167400,209900,313600,378700,220000
31/12/08,DistrictofColumbia,312700,373000,352500,547600,1113400,378000
31/12/08,Florida,100400,130300,176300,263000,411800,183100
31/12/08,Georgia,129900,105700,134500,228000,345900,145400
31/12/08,Hawaii,288700,370400,491800,625300,751900,574100
31/12/08,Idaho,137800,143800,172800,220900,275200,183700
31/12/08,Illinois,151300,149700,174400,283800,383700,184000
31/12/08,Indiana,64500,75000,117700,169400,198400,114400
31/12/08,Iowa,80500,90700,121000,145000,,99900
31/12/08,Kansas,69400,77600,120700,,,115100
31/12/08,Kentucky,76900,96900,123000,198000,236000,118100
31/12/08,Louisiana,,,135600,,312000,
31/12/08,Maine,155200,179600,206400,258700,336800,196300
31/12/08,Maryland,183800,209200,257700,371900,519300,287500
31/12/08,Massachusetts,204500,238000,295100,416800,573000,313500
31/12/08,Michigan,79700,90300,120900,200900,217600,111300
31/12/08,Minnesota,125000,157200,191100,242700,315200,188100
31/12/08,Mississippi,,,119200,200200,220100,112300
31/12/08,Missouri,90400,105100,149000,249100,320400,146100
31/12/08,Montana,136200,153200,199000,221300,262600,192800
31/12/08,Nebraska,78400,91400,126800,187300,165500,122500
31/12/08,Nevada,,147700,196000,255300,350400,221400
31/12/08,NewHampshire,127200,179000,235700,305500,354800,234400
31/12/08,NewJersey,223300,247400,300100,414600,552400,327300
31/12/08,NewMexico,,141400,171100,245300,333900,190500
31/12/08,NewYork,162800,128500,147800,241000,369700,278700
31/12/08,NorthCarolina,113100,102800,146500,257000,329300,150300
31/12/08,NorthDakota,,131600,,170300,,142500
31/12/08,Ohio,66600,82100,115600,184400,208800,117300
31/12/08,Oklahoma,41600,48300,93600,167200,200300,88200
31/12/08,Oregon,180800,197200,234200,317500,371700,242800
31/12/08,Pennsylvania,112700,120100,152200,274300,280000,159900
31/12/08,RhodeIsland,171200,203100,240300,342400,454200,244200
31/12/08,SouthCarolina,115600,105800,140800,229200,,130300
31/12/08,SouthDakota,89000,121700,143700,170400,221800,145000
31/12/08,Tennessee,108000,86600,130100,224500,336600,118400
31/12/08,Texas,,,118600,193900,,129600
31/12/08,Utah,,185200,235000,275700,351400,255700
31/12/08,Vermont,157500,185900,227700,288600,336900,210500
31/12/08,Virginia,204300,174000,214300,347800,502000,231400
31/12/08,Washington,207500,229600,273600,363400,435700,279100
31/12/08,WestVirginia,,,94500,132100,148300,77800
31/12/08,Wisconsin,113200,124500,157300,199700,233700,157300
31/12/08,Wyoming,,,,234800,,203000
31/12/09,Alabama,93500,76300,124300,232400,337400,129200
31/12/09,Alaska,136300,182700,260000,335700,432600,264600
31/12/09,Arizona,99200,145900,156600,210900,315600,172200
31/12/09,Arkansas,85900,88500,126100,214400,332900,105600
31/12/09,California,216100,266900,309900,411800,565400,337700
31/12/09,Colorado,135100,157000,208400,292500,363700,221900
31/12/09,Connecticut,141100,189100,249000,371500,614100,271100
31/12/09,Delaware,145700,162100,203500,300800,361000,217200
31/12/09,DistrictofColumbia,308700,372900,327900,536800,1059600,359600
31/12/09,Florida,70500,103500,148800,228500,366100,156500
31/12/09,Georgia,114700,96800,123800,211900,320600,135400
31/12/09,Hawaii,274100,346100,449400,593300,713600,540500
31/12/09,Idaho,133900,132800,156300,196100,241000,167000
31/12/09,Illinois,133700,135600,162800,265500,361900,168600
31/12/09,Indiana,61800,71600,113800,165200,195700,110500
31/12/09,Iowa,83700,96200,129200,158300,,117900
31/12/09,Kansas,58400,70500,124000,,,120800
31/12/09,Kentucky,76600,98600,124100,199600,242600,121000
31/12/09,Louisiana,,,124500,,317600,
31/12/09,Maine,145900,165100,191700,240500,305200,180900
31/12/09,Maryland,166300,191600,235900,346600,480100,263700
31/12/09,Massachusetts,198900,231200,286800,408300,561200,306300
31/12/09,Michigan,67400,74100,106400,184200,204900,100000
31/12/09,Minnesota,113700,146000,178500,229300,296100,177400
31/12/09,Mississippi,,,131700,222500,250600,123600
31/12/09,Missouri,86300,96800,140400,235300,291100,140600
31/12/09,Montana,154800,165500,203800,230500,274300,199800
31/12/09,Nebraska,71400,89100,127400,194100,170100,122900
31/12/09,Nevada,,100000,142200,194000,273000,167100
31/12/09,NewHampshire,113700,166800,223900,291400,334800,223100
31/12/09,NewJersey,207000,230500,281700,392400,519800,304700
31/12/09,NewMexico,,136700,164900,241000,329900,185600
31/12/09,NewYork,156200,124500,141500,225100,337300,247200
31/12/09,NorthCarolina,107400,100600,142200,246700,315300,146200
31/12/09,NorthDakota,,145300,,186600,,155200
31/12/09,Ohio,65200,79300,111900,180300,205600,113800
31/12/09,Oklahoma,44100,50300,97000,168800,208900,91200
31/12/09,Oregon,170400,183700,216700,293300,344700,225700
31/12/09,Pennsylvania,110800,119400,150400,266400,274500,157800
31/12/09,RhodeIsland,157800,190200,228700,324400,431200,231700
31/12/09,SouthCarolina,97200,102200,139500,227200,,131100
31/12/09,SouthDakota,93600,124200,142900,169000,219000,146000
31/12/09,Tennessee,105100,87800,126500,216400,323400,117600
31/12/09,Texas,,,117300,195800,,131600
31/12/09,Utah,,170400,209900,242200,300800,229200
31/12/09,Vermont,159200,184600,227600,286400,342900,219600
31/12/09,Virginia,186800,160000,199600,327600,473900,217300
31/12/09,Washington,187400,208700,250200,330900,399900,255900
31/12/09,WestVirginia,,,103200,141100,166600,90500
31/12/09,Wisconsin,108100,118600,151100,192400,225300,155400
31/12/09,Wyoming,,,,243200,,205400
31/12/10,Alabama,92000,74700,117300,220600,319300,114500
31/12/10,Alaska,123500,173400,249400,315000,412100,253100
31/12/10,Arizona,76200,122200,130600,178800,285700,150400
31/12/10,Arkansas,82400,82500,122500,212100,325600,104200
31/12/10,California,203600,262200,306900,400500,545700,331200
31/12/10,Colorado,132400,156200,207300,293000,359700,220300
31/12/10,Connecticut,134400,180000,238100,360100,576300,259800
31/12/10,Delaware,128800,154300,191200,285800,344700,198200
31/12/10,DistrictofColumbia,326800,385800,350200,567300,1117300,366700
31/12/10,Florida,59100,91000,134800,212000,345900,142300
31/12/10,Georgia,98900,86900,114300,195600,297700,124200
31/12/10,Hawaii,278600,339500,447200,600600,712100,534100
31/12/10,Idaho,122400,116300,137100,172200,214500,148400
31/12/10,Illinois,120000,120700,151500,244700,334300,153100
31/12/10,Indiana,61600,71600,115100,165500,197300,111900
31/12/10,Iowa,75300,88600,128100,166500,199100,112100
31/12/10,Kansas,52300,67700,119900,,,115400
31/12/10,Kentucky,78100,94400,123300,199200,241700,118800
31/12/10,Louisiana,,,128000,,323200,
31/12/10,Maine,152700,169400,198300,244300,318300,178900
31/12/10,Maryland,153800,175100,220200,332900,459900,247300
31/12/10,Massachusetts,197800,227400,281800,403500,556300,301600
31/12/10,Michigan,61700,67600,102000,178600,198400,90600
31/12/10,Minnesota,106300,135300,164500,213800,281400,161800
31/12/10,Mississippi,,,119000,209600,233500,111500
31/12/10,Missouri,78200,89100,131600,226800,271600,131200
31/12/10,Montana,135300,148700,183500,207100,246500,177500
31/12/10,Nebraska,66600,85000,121500,189200,170300,118200
31/12/10,Nevada,,86700,130400,178700,258500,153100
31/12/10,NewHampshire,114000,161500,215800,285500,322300,217000
31/12/10,NewJersey,187100,216800,267800,372100,491800,287800
31/12/10,NewMexico,,123600,155400,229800,303500,167800
31/12/10,NewYork,150700,123000,139200,218500,323500,233300
31/12/10,NorthCarolina,97600,95400,136900,238800,307800,140200
31/12/10,NorthDakota,,141500,164500,194800,241800,164900
31/12/10,Ohio,62500,76000,108100,174400,201500,110300
31/12/10,Oklahoma,46400,54000,101200,174300,219700,96000
31/12/10,Oregon,155600,170000,201500,273800,320600,208900
31/12/10,Pennsylvania,108500,118600,147800,259800,269600,152900
31/12/10,RhodeIsland,149800,179000,218000,312700,426200,220900
31/12/10,SouthCarolina,82300,94600,135000,223500,,125100
31/12/10,SouthDakota,86100,120600,138900,164900,217400,138900
31/12/10,Tennessee,94000,83900,121100,208500,318900,114000
31/12/10,Texas,,,113600,187000,,123900
31/12/10,UnitedStates,,,,,,
31/12/10,Utah,,142000,178600,208200,264200,195800
31/12/10,Vermont,158000,173800,211500,269300,309400,200700
31/12/10,Virginia,183200,151800,191400,320400,465900,208400
31/12/10,Washington,169600,189000,231200,310800,376900,237800
31/12/10,WestVirginia,,,102400,137000,160700,89800
31/12/10,Wisconsin,101200,112000,144600,185300,218200,147700
31/12/10,Wyoming,,,,247100,323900,198500
31/12/11,Alabama,85000,71300,114800,214900,313300,115700
31/12/11,Alaska,119100,172500,248200,313200,413500,251800
31/12/11,Arizona,67100,112700,121500,168300,280300,141100
31/12/11,Arkansas,80200,80700,121200,211100,318700,102700
31/12/11,California,181400,240600,287200,376000,520900,310800
31/12/11,Colorado,126200,149900,202500,287700,357500,215500
31/12/11,Connecticut,118900,169300,228700,348900,552700,248500
31/12/11,Delaware,119800,141100,179800,275300,331600,186000
31/12/11,DistrictofColumbia,318100,381200,346300,564100,1119900,362900
31/12/11,Florida,55300,82100,126900,205700,338000,135000
31/12/11,Georgia,82300,75100,102000,184100,284200,113900
31/12/11,Hawaii,269000,325500,429600,593600,707300,522400
31/12/11,Idaho,108400,105800,128200,163300,207100,139100
31/12/11,Illinois,100700,107000,141000,231700,317100,141900
31/12/11,Indiana,60100,69200,111800,163800,192200,108300
31/12/11,Iowa,75300,87000,127300,165800,199900,110300
31/12/11,Kansas,49600,67600,116500,,,112100
31/12/11,Kentucky,75600,94400,122300,197000,241700,117200
31/12/11,Louisiana,,,125800,,324100,
31/12/11,Maine,158100,169800,195300,240800,311100,175600
31/12/11,Maryland,141400,160900,206500,317900,445000,231900
31/12/11,Massachusetts,191900,218400,274100,398300,550900,294600
31/12/11,Michigan,58200,63800,97100,182500,197600,86100
31/12/11,Minnesota,93400,122300,151500,204700,265200,151300
31/12/11,Mississippi,,,113600,201100,227900,109300
31/12/11,Missouri,69000,82500,126500,222100,265700,124000
31/12/11,Montana,129400,141600,177200,202700,242100,172800
31/12/11,Nebraska,69100,85600,124300,195800,172400,120500
31/12/11,Nevada,,73700,115400,159300,234300,136000
31/12/11,NewHampshire,106000,154300,209100,278400,318700,209800
31/12/11,NewJersey,173100,201400,249600,351100,466100,268200
31/12/11,NewMexico,,119000,148700,217600,300500,159500
31/12/11,NewYork,147800,120000,136800,216200,315500,224900
